date,EGT1,EGT2,EGT3,EGT4,EGT5,EGT6,CHT1,CHT2,CHT3,CHT4,CHT5,CHT6,OAT,FF,RPM,HOURS,EGT_MEAN,CHT_MEAN,SECONDS,ID
2022-07-17 13:23:16,535.56,523.89,512.22,529.44,508.33,562.22,32.78,31.67,30.56,32.78,26.67,32.22,65,53,1066,6711,521.8879999999999,31.9475,0,245
2022-07-17 13:23:22,547.78,535.56,522.22,540.0,515.0,565.0,35.56,34.44,33.33,35.56,28.33,35.0,65,48,1085,6711,532.112,34.7225,6,245
2022-07-17 13:23:28,548.33,536.67,523.89,545.0,517.78,562.78,37.78,36.67,36.11,38.33,30.56,37.22,65,48,1050,6711,534.3340000000001,37.2225,12,245
2022-07-17 13:23:34,545.56,541.11,529.44,545.0,521.67,571.11,40.0,38.89,38.33,40.56,32.78,39.44,65,50,1006,6711,536.556,39.445,18,245
2022-07-17 13:23:40,545.56,544.44,537.22,552.78,528.89,580.56,42.22,41.11,40.56,42.78,35.0,41.67,65,52,950,6711,541.778,41.667500000000004,24,245
2022-07-17 13:23:46,550.0,545.0,538.33,560.0,532.78,558.33,43.89,43.33,42.78,45.0,37.22,43.33,65,52,949,6711,545.222,43.75,30,245
2022-07-17 13:23:52,551.11,547.22,543.89,564.44,541.11,555.56,45.56,45.56,44.44,46.67,39.44,45.0,65,52,942,6711,549.554,45.557500000000005,36,245
2022-07-17 13:23:58,557.78,552.22,549.44,568.89,546.11,571.67,47.78,47.22,46.67,48.89,41.11,47.22,65,52,960,6711,554.888,47.64,42,245
2022-07-17 13:24:04,560.56,554.44,552.78,573.33,549.44,577.78,49.44,48.89,48.33,50.56,43.33,48.89,65,51,974,6711,558.11,49.305,48,245
2022-07-17 13:24:10,562.78,558.89,552.78,578.89,551.11,577.22,51.11,51.11,50.56,52.22,45.0,50.56,65,51,980,6711,560.8900000000001,51.25,54,245
2022-07-17 13:24:16,568.33,560.56,557.22,582.22,554.44,580.56,52.78,52.78,52.22,54.44,46.67,52.22,65,51,977,6711,564.554,53.055,60,245
2022-07-17 13:24:22,567.78,564.44,560.56,581.11,558.33,573.89,54.44,55.0,54.44,56.11,48.33,53.89,65,51,987,6711,566.444,54.9975,66,245
2022-07-17 13:24:28,567.78,565.0,562.22,583.89,561.11,575.0,56.11,56.67,56.11,57.78,50.0,55.0,65,51,998,6711,568.0,56.6675,72,245
2022-07-17 13:24:34,571.67,570.56,561.11,586.11,560.0,586.67,57.78,58.33,57.78,59.44,52.22,56.67,65,50,996,6711,569.8900000000001,58.332499999999996,78,245
2022-07-17 13:24:40,575.56,571.11,567.78,590.0,565.0,587.22,58.89,60.0,60.0,61.11,53.89,58.33,65,50,998,6711,573.89,60.0,84,245
2022-07-17 13:24:46,574.44,573.89,570.56,591.11,562.22,596.11,60.56,62.22,61.67,62.78,55.0,59.44,65,50,1006,6711,574.4440000000001,61.8075,90,245
2022-07-17 13:24:52,577.78,577.22,572.22,592.22,567.78,593.89,62.22,63.33,63.33,64.44,56.67,61.11,65,50,1012,6711,577.4440000000001,63.33,96,245
2022-07-17 13:24:58,577.22,580.0,575.0,591.67,568.89,603.33,63.33,65.0,65.0,66.11,58.33,62.78,65,50,1009,6711,578.5559999999999,64.86,102,245
2022-07-17 13:25:04,578.89,581.67,575.56,594.44,572.22,603.89,65.0,66.67,66.67,67.78,60.0,63.89,65,50,1011,6711,580.5559999999999,66.53,108,245
2022-07-17 13:25:10,581.67,581.11,576.67,598.33,573.89,592.78,66.67,68.33,68.33,69.44,61.11,65.0,65,50,1012,6711,582.334,68.1925,114,245
2022-07-17 13:25:16,582.78,582.78,580.56,596.67,570.56,595.56,67.78,70.0,70.0,70.56,62.78,66.67,65,50,1019,6711,582.67,69.58500000000001,120,245
2022-07-17 13:25:22,583.33,587.78,579.44,597.22,574.44,607.22,68.89,71.11,71.67,71.67,63.89,67.78,65,50,1019,6711,584.4420000000001,70.83500000000001,126,245
2022-07-17 13:25:28,585.0,590.0,582.78,599.44,576.11,612.22,70.0,72.78,72.78,72.78,65.56,68.89,65,50,1021,6711,586.666,72.08500000000001,132,245
2022-07-17 13:25:34,583.89,589.44,581.67,599.44,574.44,616.11,71.11,73.89,74.44,74.44,66.67,70.0,65,50,1035,6711,585.7760000000001,73.47,138,245
2022-07-17 13:25:40,587.22,587.22,584.44,602.22,579.44,610.56,72.22,75.56,75.56,75.56,68.33,71.11,66,50,1028,6711,588.1080000000001,74.725,144,245
2022-07-17 13:25:46,587.22,590.0,583.89,598.33,579.44,615.0,73.33,76.67,76.67,76.67,69.44,72.22,66,49,1045,6711,587.7760000000001,75.83500000000001,150,245
2022-07-17 13:25:52,588.33,587.78,582.78,598.89,576.11,619.44,74.44,77.78,78.33,77.78,71.11,73.33,66,49,1049,6711,586.778,77.08250000000001,156,245
2022-07-17 13:25:58,595.0,588.33,583.89,601.67,578.33,620.0,75.56,78.89,79.44,78.89,72.22,74.44,66,49,1058,6711,589.444,78.195,162,245
2022-07-17 13:26:04,592.22,589.44,582.78,601.67,582.78,621.67,76.67,80.0,80.56,80.0,73.33,75.56,66,49,1063,6711,589.778,79.3075,168,245
2022-07-17 13:26:10,596.11,590.0,584.44,599.44,580.56,617.22,77.78,81.67,81.67,81.11,74.44,76.67,66,49,1061,6711,590.11,80.5575,174,245
2022-07-17 13:26:16,594.44,593.33,583.89,601.67,578.33,624.44,78.33,82.78,83.33,82.22,76.11,77.78,66,49,1078,6711,590.332,81.66499999999999,180,245
2022-07-17 13:26:22,596.67,594.44,585.0,602.78,578.33,623.89,79.44,83.89,84.44,82.78,77.22,78.89,66,49,1084,6711,591.4440000000001,82.63749999999999,186,245
2022-07-17 13:26:28,591.67,594.44,588.89,603.33,579.44,617.22,80.56,84.44,85.56,83.89,78.33,79.44,66,49,1044,6711,591.554,83.6125,192,245
2022-07-17 13:26:34,592.22,590.56,586.67,598.89,583.33,623.33,81.11,85.56,86.11,85.0,79.44,80.56,66,48,1048,6711,590.334,84.44500000000001,198,245
2022-07-17 13:26:40,594.44,592.78,586.11,600.0,586.11,613.89,82.22,86.67,87.22,85.56,80.56,81.11,66,49,1033,6711,591.888,85.4175,204,245
2022-07-17 13:26:46,590.56,595.0,583.89,602.78,587.78,611.67,82.78,87.22,88.33,86.67,81.67,82.22,66,49,1044,6711,592.0019999999998,86.25,210,245
2022-07-17 13:26:52,592.22,590.56,584.44,598.89,582.78,617.78,83.89,88.33,88.89,87.22,82.22,82.78,66,49,1040,6711,589.778,87.08250000000001,216,245
2022-07-17 13:26:58,589.44,595.56,583.89,600.0,583.89,618.33,84.44,88.89,90.0,88.33,83.33,83.89,66,49,1139,6711,590.5559999999999,87.91499999999999,222,245
2022-07-17 13:27:04,608.89,605.56,587.78,608.89,588.89,617.78,85.56,90.0,91.11,88.89,84.44,84.44,66,49,1214,6711,600.002,88.89,228,245
2022-07-17 13:27:10,611.67,607.78,589.44,607.78,591.11,615.0,86.67,91.11,92.22,90.0,85.0,85.56,66,49,1191,6711,601.556,90.0,234,245
2022-07-17 13:27:16,615.56,605.56,587.22,606.11,595.0,614.44,87.78,92.22,93.33,91.11,86.11,86.67,66,49,1192,6711,601.89,91.11,240,245
2022-07-17 13:27:22,615.0,607.78,590.0,605.56,594.44,613.33,88.89,93.33,94.44,91.67,86.67,87.78,66,49,1194,6711,602.556,92.0825,246,245
2022-07-17 13:27:28,617.78,609.44,588.89,607.78,595.0,611.67,89.44,93.89,95.56,92.78,87.78,88.89,66,49,1192,6711,603.778,92.91749999999999,252,245
2022-07-17 13:27:34,618.33,606.11,587.78,606.11,595.56,615.56,90.56,95.0,96.67,93.89,88.33,89.44,66,49,1189,6711,602.778,94.03,258,245
2022-07-17 13:27:40,619.44,608.33,590.0,605.56,594.44,617.22,91.11,96.11,97.78,94.44,89.44,90.56,66,49,1190,6711,603.554,94.86,264,245
2022-07-17 13:27:46,613.33,604.44,587.78,606.67,592.78,623.89,92.22,96.67,98.89,95.56,90.56,91.11,66,47,1120,6711,601.0,95.835,270,245
2022-07-17 13:27:52,606.11,600.0,586.11,605.56,588.89,621.11,92.22,97.22,99.44,96.11,91.11,91.67,66,47,1122,6711,597.3340000000001,96.2475,276,245
2022-07-17 13:27:58,604.44,601.11,585.56,606.67,588.33,623.33,92.78,98.33,100.0,96.67,91.67,92.78,66,48,1119,6711,597.222,96.94500000000001,282,245
2022-07-17 13:28:04,602.22,603.33,586.11,605.56,587.78,622.78,93.33,98.89,101.11,97.78,92.78,93.33,66,48,1112,6711,597.0,97.7775,288,245
2022-07-17 13:28:10,602.78,598.89,584.44,605.0,590.0,619.44,93.89,99.44,101.67,98.33,93.33,93.89,66,49,1107,6711,596.222,98.3325,294,245
2022-07-17 13:28:16,603.33,598.89,587.22,604.44,589.44,626.67,94.44,100.0,102.22,98.89,93.89,94.44,66,48,1103,6711,596.664,98.88749999999999,300,245
2022-07-17 13:28:22,598.89,600.56,587.22,603.89,590.56,621.11,94.44,100.56,102.78,99.44,94.44,95.0,66,48,1107,6711,596.2239999999999,99.30499999999999,306,245
2022-07-17 13:28:28,596.11,598.33,585.56,605.0,590.0,621.67,95.0,101.11,103.33,100.0,95.0,95.56,66,49,1107,6711,595.0,99.86,312,245
