date,EGT1,EGT2,EGT3,EGT4,EGT5,EGT6,CHT1,CHT2,CHT3,CHT4,CHT5,CHT6,OAT,FF,RPM,HOURS,EGT_MEAN,CHT_MEAN,SECONDS,ID
2022-05-04 20:00:32,523.89,536.67,518.89,536.67,513.33,568.33,45.0,50.56,53.89,56.11,48.33,54.44,56,46,1040,6580,525.89,51.39,0,225
2022-05-04 20:00:38,530.0,544.44,523.33,541.67,515.56,581.11,46.67,52.22,55.56,57.78,49.44,55.56,55,46,1066,6580,531.0,53.0575,6,225
2022-05-04 20:00:44,535.0,551.11,528.33,547.78,518.89,583.89,48.89,53.89,57.22,59.44,51.11,57.22,55,46,1065,6580,536.222,54.86,12,225
2022-05-04 20:00:50,538.33,555.56,535.0,555.0,523.33,586.67,50.56,55.56,58.89,60.56,52.78,58.89,54,47,1060,6580,541.444,56.3925,18,225
2022-05-04 20:00:56,541.11,558.89,537.78,559.44,530.0,587.22,52.22,57.22,61.11,62.22,54.44,60.0,54,47,1052,6580,545.4440000000001,58.1925,24,225
2022-05-04 20:01:02,536.67,556.11,535.56,555.56,530.56,578.33,53.33,58.89,62.22,63.89,56.11,61.67,54,43,1014,6580,542.8919999999999,59.582499999999996,30,225
2022-05-04 20:01:08,541.67,553.89,537.22,560.56,535.0,588.89,55.56,60.0,63.89,65.0,57.78,62.78,54,43,1007,6580,545.668,61.1125,36,225
2022-05-04 20:01:14,539.44,556.67,535.56,558.89,535.56,583.89,56.67,61.67,65.56,66.67,58.89,63.89,54,43,1001,6580,545.2239999999999,62.6425,42,225
2022-05-04 20:01:20,545.0,558.33,539.44,562.22,538.89,590.56,58.33,63.33,66.67,68.33,60.56,65.56,54,44,1012,6580,548.776,64.16499999999999,48,225
2022-05-04 20:01:26,548.33,558.33,542.22,563.89,542.78,586.67,60.0,65.0,68.33,69.44,61.67,66.67,54,43,1002,6580,551.11,65.6925,54,225
2022-05-04 20:01:32,550.56,561.67,550.56,562.22,545.0,595.56,61.67,66.11,69.44,71.11,62.78,68.33,54,44,1003,6580,554.0020000000001,67.0825,60,225
2022-05-04 20:01:38,552.22,563.33,552.78,565.56,548.33,596.67,62.78,67.78,70.56,72.22,64.44,69.44,54,44,1014,6580,556.4440000000001,68.33500000000001,66,225
2022-05-04 20:01:44,556.11,563.89,556.67,568.33,550.0,598.33,63.89,68.89,71.67,73.89,65.56,70.56,54,44,1001,6580,559.0,69.585,72,225
2022-05-04 20:01:50,555.0,567.22,555.0,570.0,551.67,597.22,65.56,70.56,72.78,75.0,66.67,71.67,54,44,1025,6580,559.778,70.975,78,225
2022-05-04 20:01:56,555.56,566.67,560.56,573.33,555.56,591.11,66.67,72.22,73.89,76.11,68.33,73.33,54,44,1031,6580,562.336,72.2225,84,225
2022-05-04 20:02:02,557.78,568.89,561.11,579.44,557.78,598.89,67.78,73.33,75.56,77.22,69.44,74.44,54,44,1022,6580,565.0,73.4725,90,225
2022-05-04 20:02:08,561.67,570.56,560.56,578.33,557.78,598.89,68.89,74.44,76.67,78.33,70.56,75.0,55,45,1039,6580,565.78,74.5825,96,225
