date,EGT1,EGT2,EGT3,EGT4,EGT5,EGT6,CHT1,CHT2,CHT3,CHT4,CHT5,CHT6,OAT,FF,RPM,HOURS,EGT_MEAN,CHT_MEAN,SECONDS,ID
2022-08-07 22:37:02,508.33,512.22,493.33,531.11,498.33,550.56,55.56,53.89,57.22,56.11,52.22,56.11,88,43,1004,6786,508.66399999999993,55.69500000000001,0,253
2022-08-07 22:37:08,514.44,520.56,502.22,535.0,507.78,558.33,57.22,55.56,58.89,58.33,53.89,57.78,88,44,1015,6786,516.0,57.5,6,253
2022-08-07 22:37:14,519.44,525.0,511.11,537.78,513.33,565.56,59.44,57.78,60.56,60.0,55.56,59.44,88,43,1017,6786,521.332,59.445,12,253
2022-08-07 22:37:20,524.44,530.56,515.56,543.89,520.56,570.0,61.11,59.44,62.22,61.67,57.22,61.67,88,44,1010,6786,527.002,61.11,18,253
2022-08-07 22:37:26,530.56,533.89,522.78,551.67,525.56,575.56,62.78,61.67,64.44,63.89,58.89,63.33,87,43,1006,6786,532.8919999999999,63.19499999999999,24,253
2022-08-07 22:37:32,536.67,537.78,527.78,555.0,529.44,576.67,65.0,63.33,66.11,65.56,60.56,65.56,87,43,1019,6786,537.334,65.0,30,253
2022-08-07 22:37:38,540.0,541.11,535.0,560.56,531.11,580.0,66.67,65.56,67.78,67.22,61.67,67.22,87,43,1014,6786,541.556,66.8075,36,253
2022-08-07 22:37:44,545.0,546.11,538.89,561.11,535.56,582.78,68.33,67.22,69.44,68.89,63.89,68.89,87,43,1026,6786,545.3340000000001,68.47,42,253
2022-08-07 22:37:50,550.0,551.11,542.78,564.44,535.56,587.22,70.0,68.89,71.67,70.56,65.0,70.56,87,44,1021,6786,548.778,70.28,48,253
2022-08-07 22:37:56,554.44,551.67,547.22,566.67,542.78,587.78,71.67,70.56,72.78,72.22,66.67,72.22,87,44,1023,6786,552.5559999999999,71.8075,54,253
2022-08-07 22:38:02,557.78,554.44,550.0,570.56,542.78,592.78,73.33,72.22,74.44,73.89,68.33,74.44,87,43,1016,6786,555.1119999999999,73.47,60,253
2022-08-07 22:38:08,558.89,557.78,551.11,572.78,545.0,591.67,75.0,73.89,76.11,75.56,69.44,75.56,87,44,1029,6786,557.1120000000001,75.14,66,253
2022-08-07 22:38:14,560.0,559.44,555.56,573.33,547.78,591.11,76.67,75.56,77.78,77.22,71.11,77.78,87,44,1028,6786,559.222,76.8075,72,253
2022-08-07 22:38:20,562.22,564.44,556.11,580.0,553.33,601.67,78.33,76.67,79.44,78.89,72.22,78.89,87,44,1031,6786,563.22,78.3325,78,253
2022-08-07 22:38:26,565.0,564.44,560.56,581.67,552.78,598.89,79.44,78.33,80.56,80.56,73.89,80.56,87,44,1037,6786,564.89,79.7225,84,253
2022-08-07 22:38:32,565.0,566.11,560.0,582.78,553.33,601.11,81.11,80.0,82.22,81.67,75.0,81.67,87,44,1050,6786,565.4440000000001,81.25,90,253
2022-08-07 22:38:38,607.22,607.78,595.0,615.0,599.44,626.67,82.22,81.67,83.89,83.33,76.67,83.33,87,93,1615,6786,604.888,82.77749999999999,96,253
2022-08-07 22:38:44,583.33,587.78,580.56,601.67,572.78,604.44,85.0,83.89,86.11,85.0,77.78,85.56,87,43,993,6786,585.2239999999999,85.0,102,253
2022-08-07 22:38:50,575.56,579.44,570.56,596.67,565.0,605.56,86.11,85.56,87.78,86.67,79.44,86.67,87,44,1033,6786,577.446,86.53000000000002,108,253
2022-08-07 22:38:56,577.22,578.89,567.22,592.78,562.22,614.44,87.22,86.11,88.89,87.78,81.11,87.78,87,43,1033,6786,575.6659999999999,87.5,114,253
2022-08-07 22:39:02,579.44,576.11,566.11,590.56,561.11,612.78,88.33,87.22,90.0,88.89,82.22,88.89,87,43,1041,6786,574.666,88.61,120,253
2022-08-07 22:39:08,576.11,577.78,566.67,592.78,562.78,613.89,89.44,88.89,91.11,90.56,83.33,90.0,87,43,1024,6786,575.2239999999999,90.0,126,253
2022-08-07 22:39:14,576.67,578.89,569.44,591.67,562.78,614.44,90.56,90.0,92.78,91.67,85.0,91.11,87,43,1044,6786,575.89,91.25250000000001,132,253
2022-08-07 22:39:20,589.44,588.89,573.33,598.33,573.89,613.33,91.67,91.11,93.89,92.78,85.56,92.22,86,52,1231,6786,584.776,92.36250000000001,138,253
2022-08-07 22:39:26,619.44,615.0,599.44,619.44,609.44,623.89,93.33,92.78,95.56,94.44,86.67,93.33,86,60,1320,6786,612.552,94.0275,144,253
2022-08-07 22:39:32,622.78,619.44,603.33,622.78,613.33,618.33,95.0,95.0,97.78,96.11,88.33,95.0,86,63,1382,6786,616.332,95.9725,150,253
2022-08-07 22:39:38,623.33,620.56,603.89,621.67,617.22,614.44,96.67,96.67,99.44,97.78,89.44,96.67,86,63,1352,6786,617.3340000000001,97.63999999999999,156,253
2022-08-07 22:39:44,628.33,624.44,607.22,624.44,618.33,622.78,98.33,98.33,101.11,98.89,90.56,98.33,86,58,1267,6786,620.552,99.16499999999999,162,253
2022-08-07 22:39:50,620.0,619.44,597.78,618.89,605.0,627.22,99.44,99.44,102.22,100.56,92.22,99.44,86,57,1196,6786,612.222,100.415,168,253
2022-08-07 22:39:56,616.67,617.22,597.78,616.67,599.44,629.44,100.0,100.56,103.33,101.67,93.33,100.0,86,58,1209,6786,609.5559999999999,101.39,174,253
2022-08-07 22:40:02,612.78,616.67,595.56,620.56,596.67,631.67,100.56,101.67,104.44,102.78,94.44,101.11,86,52,1120,6786,608.448,102.36250000000001,180,253
2022-08-07 22:40:08,610.56,611.11,590.56,615.0,592.78,635.56,101.11,102.22,105.56,103.89,95.56,101.67,86,53,1135,6786,604.0020000000001,103.195,186,253
2022-08-07 22:40:14,605.56,610.0,592.22,616.11,594.44,636.11,101.67,102.78,106.11,104.44,96.67,102.22,86,52,1136,6786,603.6659999999999,103.75,192,253
