date,EGT1,EGT2,EGT3,EGT4,EGT5,EGT6,CHT1,CHT2,CHT3,CHT4,CHT5,CHT6,OAT,FF,RPM,HOURS,EGT_MEAN,CHT_MEAN,SECONDS,ID
2022-05-16 02:54:32,561.11,561.11,551.11,567.78,544.44,593.33,46.11,44.44,46.67,47.22,40.56,46.67,58,52,1020,6591,557.1099999999999,46.11,0,227
2022-05-16 02:54:38,560.0,563.89,556.67,571.11,542.22,596.11,47.78,46.67,48.33,49.44,42.78,48.33,58,52,1035,6591,558.778,48.055,6,227
2022-05-16 02:54:44,561.11,566.67,558.89,571.67,545.56,590.56,50.0,48.89,50.56,51.11,45.0,50.56,58,52,1045,6591,560.78,50.14,12,227
2022-05-16 02:54:50,561.67,565.0,561.11,572.22,547.78,595.0,51.67,50.56,52.78,53.33,46.67,52.22,58,52,1041,6591,561.5559999999999,52.084999999999994,18,227
2022-05-16 02:54:56,565.0,567.78,561.67,571.67,551.67,600.56,53.89,52.78,54.44,55.0,48.89,53.89,58,52,1046,6591,563.558,54.0275,24,227
2022-05-16 02:55:02,570.56,571.11,563.89,575.0,552.78,605.56,55.56,54.44,56.67,56.67,50.56,56.11,58,51,1052,6591,566.668,55.83500000000001,30,227
2022-05-16 02:55:08,571.67,573.89,566.67,575.56,555.0,607.78,57.22,56.67,58.33,58.89,52.78,57.78,58,51,1052,6591,568.558,57.7775,36,227
2022-05-16 02:55:14,576.11,576.11,568.33,579.44,557.78,611.11,58.89,58.33,60.56,60.56,54.44,59.44,58,51,1063,6591,571.5540000000001,59.585,42,227
2022-05-16 02:55:20,574.44,573.33,570.0,582.22,557.78,613.89,60.56,60.0,62.22,62.22,56.11,61.11,58,51,1069,6591,571.5539999999999,61.25,48,227
2022-05-16 02:55:26,574.44,576.67,572.22,582.78,562.22,613.33,61.67,61.67,63.89,63.89,57.78,62.22,58,51,1067,6591,573.6659999999999,62.78,54,227
2022-05-16 02:55:32,577.22,577.78,571.11,581.67,560.56,612.22,63.33,63.33,65.56,65.0,59.44,63.89,58,51,1088,6591,573.668,64.305,60,227
2022-05-16 02:55:38,579.44,580.56,574.44,583.33,563.33,616.67,65.0,65.0,67.22,66.67,61.67,65.56,58,51,1084,6591,576.22,65.9725,66,227
2022-05-16 02:55:44,578.33,576.11,570.56,582.78,552.22,614.44,66.11,66.67,68.89,67.78,62.78,66.67,58,49,1018,6591,572.0,67.36250000000001,72,227
2022-05-16 02:55:50,577.22,574.44,572.78,585.56,567.22,605.0,67.22,67.78,70.0,69.44,64.44,68.33,58,50,1001,6591,575.4440000000001,68.61,78,227
2022-05-16 02:55:56,574.44,577.22,573.33,587.22,568.33,610.56,68.89,68.89,71.67,70.56,66.11,69.44,58,49,1025,6591,576.108,70.0025,84,227
2022-05-16 02:56:02,575.56,576.67,572.78,588.33,568.89,610.0,70.0,70.56,73.33,71.67,67.22,70.56,58,50,1014,6591,576.446,71.39,90,227
2022-05-16 02:56:08,576.67,575.56,571.67,585.0,572.22,612.78,71.11,71.67,74.44,72.78,68.33,71.67,58,49,1028,6591,576.2239999999999,72.5,96,227
2022-05-16 02:56:14,578.89,576.11,575.0,587.22,573.89,610.0,71.67,72.78,75.56,73.89,69.44,72.78,58,49,1032,6591,578.222,73.475,102,227
2022-05-16 02:56:20,581.67,576.67,572.78,587.22,575.56,616.67,72.78,74.44,77.22,75.0,70.56,73.89,58,49,1031,6591,578.78,74.86,108,227
2022-05-16 02:56:26,582.78,578.33,575.56,587.78,575.56,615.56,73.89,75.0,78.33,76.11,71.67,75.0,58,49,1024,6591,580.002,75.8325,114,227
2022-05-16 02:56:32,581.67,577.22,576.67,588.33,576.67,612.22,75.0,76.67,79.44,77.22,72.78,75.56,58,49,1030,6591,580.112,77.08250000000001,120,227
2022-05-16 02:56:38,580.56,580.56,573.33,587.78,576.67,615.56,76.11,77.22,80.56,78.33,73.89,76.67,58,49,1020,6591,579.78,78.05499999999999,126,227
2022-05-16 02:56:44,582.22,583.33,573.33,587.78,577.22,614.44,77.22,78.33,81.67,79.44,74.44,77.78,58,49,1032,6591,580.7760000000001,79.165,132,227
2022-05-16 02:56:50,584.44,582.78,575.56,589.44,576.67,617.78,77.78,79.44,82.78,80.0,75.56,78.89,58,49,1038,6591,581.778,80.0,138,227
2022-05-16 02:56:56,586.67,580.0,575.56,590.56,581.67,622.78,78.89,80.56,83.33,81.11,76.67,79.44,58,49,1048,6591,582.892,80.9725,144,227
2022-05-16 02:57:02,585.56,584.44,575.56,592.78,581.67,618.89,79.44,81.67,84.44,82.22,77.78,80.56,59,48,1089,6591,584.0020000000001,81.9425,150,227
2022-05-16 02:57:08,589.44,589.44,575.56,592.78,578.89,618.89,80.56,82.22,85.56,83.33,78.33,81.67,59,47,1114,6591,585.222,82.9175,156,227
2022-05-16 02:57:14,580.56,579.44,570.0,595.0,572.78,597.78,81.11,83.33,86.67,83.89,79.44,82.22,59,42,915,6591,579.5559999999999,83.75,162,227
2022-05-16 02:57:20,571.11,570.56,569.44,594.44,567.22,591.11,81.67,83.89,87.22,84.44,80.0,82.78,59,39,933,6591,574.5540000000001,84.305,168,227
2022-05-16 02:57:26,566.11,567.22,568.89,593.89,563.89,588.33,82.22,85.0,87.78,85.0,81.11,83.33,59,39,936,6591,571.9999999999999,85.0,174,227
2022-05-16 02:57:32,569.44,572.22,567.22,594.44,559.44,595.0,83.33,85.56,88.33,85.56,81.67,83.89,59,38,947,6591,572.552,85.695,180,227
2022-05-16 02:57:38,570.56,575.0,567.22,591.67,555.0,602.78,83.89,86.11,88.89,86.67,82.22,84.44,59,37,938,6591,571.89,86.39,186,227
2022-05-16 02:57:44,566.67,562.22,561.67,586.11,549.44,603.89,83.89,87.22,89.44,87.22,82.78,85.0,59,32,880,6591,565.222,86.9425,192,227
2022-05-16 02:57:50,561.11,557.78,553.89,582.22,547.78,602.22,84.44,87.78,90.0,87.78,83.33,85.56,59,33,989,6591,560.5559999999999,87.5,198,227
2022-05-16 02:57:56,571.11,568.33,560.56,586.11,555.56,606.67,85.0,88.33,90.56,88.33,83.89,86.11,59,36,1030,6591,568.3340000000001,88.05499999999999,204,227
2022-05-16 02:58:02,598.33,597.78,574.44,618.89,575.0,622.78,86.11,89.44,91.67,89.44,84.44,86.67,59,33,1080,6591,592.888,89.165,210,227
2022-05-16 02:58:08,587.22,583.33,567.22,600.56,569.44,611.67,86.67,90.56,92.22,90.0,85.0,87.78,59,36,1063,6591,581.554,89.86250000000001,216,227
2022-05-16 02:58:14,583.89,577.78,566.11,593.33,566.67,605.0,87.78,91.11,93.33,91.11,85.56,88.89,59,36,1057,6591,577.556,90.8325,222,227
2022-05-16 02:58:20,582.78,579.44,563.33,592.22,565.0,602.22,88.33,92.22,93.89,91.67,86.11,89.44,59,36,1060,6591,576.5540000000001,91.5275,228,227
2022-05-16 02:58:26,583.89,576.67,565.0,591.67,563.33,601.11,88.89,92.78,95.0,92.78,86.67,90.0,59,36,1062,6591,576.112,92.36250000000001,234,227
2022-05-16 02:58:32,582.22,577.78,566.11,590.0,563.33,605.56,89.44,93.33,96.11,93.33,87.78,91.11,59,36,1066,6591,575.888,93.0525,240,227
2022-05-16 02:58:38,580.0,575.56,564.44,588.89,563.33,605.0,90.0,94.44,96.67,93.89,88.33,91.67,59,36,1063,6591,574.444,93.75,246,227
2022-05-16 02:58:44,580.0,575.56,563.33,586.11,563.89,601.67,90.56,95.0,97.22,94.44,88.89,92.22,60,36,1070,6591,573.778,94.30499999999999,252,227
2022-05-16 02:58:50,580.56,573.89,565.56,588.89,564.44,601.67,91.11,95.56,97.78,95.56,89.44,92.78,60,36,1068,6591,574.6679999999999,95.00250000000001,258,227
2022-05-16 02:58:56,582.78,577.22,563.33,587.22,562.22,600.0,91.67,96.67,98.89,96.11,90.0,93.89,60,36,1068,6591,574.5540000000001,95.83500000000001,264,227
2022-05-16 02:59:02,581.11,574.44,563.33,587.22,561.11,602.22,92.22,97.22,99.44,96.67,90.56,94.44,60,36,1053,6591,573.4420000000001,96.3875,270,227
2022-05-16 02:59:08,580.56,575.0,562.78,586.11,562.22,601.67,92.78,97.78,100.0,97.22,91.11,95.0,60,36,1049,6591,573.3340000000001,96.945,276,227
2022-05-16 02:59:14,576.11,570.56,565.56,583.89,558.89,608.89,92.78,98.33,100.0,97.78,91.67,95.56,60,38,965,6591,571.002,97.2225,282,227
2022-05-16 02:59:20,574.44,570.0,565.0,586.67,555.0,607.78,93.33,98.33,100.56,98.33,92.22,95.56,60,37,977,6591,570.222,97.6375,288,227
2022-05-16 02:59:26,568.89,563.89,563.33,591.67,554.44,600.56,93.33,98.89,100.56,98.89,92.78,96.11,60,39,898,6591,568.4440000000001,97.91749999999999,294,227
2022-05-16 02:59:32,563.33,561.11,557.22,593.89,552.22,588.89,93.33,99.44,101.11,98.89,93.33,96.11,60,39,900,6591,565.5540000000001,98.1925,300,227
2022-05-16 02:59:38,562.78,561.67,556.11,592.22,548.89,590.56,93.33,100.0,101.11,99.44,93.33,96.11,60,38,910,6591,564.334,98.47,306,227
2022-05-16 02:59:44,562.22,558.89,560.0,588.89,541.67,595.56,93.89,100.0,101.67,99.44,93.89,96.67,60,37,921,6591,562.3340000000001,98.75,312,227
2022-05-16 02:59:50,563.89,559.44,561.67,589.44,545.56,605.56,93.89,100.56,101.67,100.0,93.89,96.67,60,38,912,6591,564.0,99.03,318,227
2022-05-16 02:59:56,562.78,560.0,560.56,590.0,546.11,591.67,93.89,101.11,102.22,100.56,94.44,97.22,60,37,918,6591,563.8900000000001,99.44500000000001,324,227
2022-05-16 03:00:02,565.56,561.67,562.78,596.67,547.78,606.67,94.44,101.11,102.22,100.56,94.44,97.22,60,37,919,6591,566.892,99.5825,330,227
2022-05-16 03:00:08,562.22,562.22,563.33,590.56,548.89,603.33,94.44,101.67,102.78,101.11,94.44,97.22,60,37,928,6591,565.444,100.0,336,227
2022-05-16 03:00:14,563.89,563.89,562.22,593.33,550.0,608.33,94.44,102.22,102.78,101.11,95.0,97.78,60,37,933,6591,566.6659999999999,100.1375,342,227
2022-05-16 03:00:20,566.11,565.0,563.33,588.89,547.78,610.0,94.44,102.22,103.33,101.67,95.0,97.78,60,37,933,6591,566.222,100.415,348,227
2022-05-16 03:00:26,567.22,563.89,566.11,588.89,548.89,609.44,94.44,102.78,103.33,102.22,95.0,98.33,60,36,942,6591,567.0,100.6925,354,227
2022-05-16 03:00:32,567.22,563.33,562.22,592.22,552.78,610.0,95.0,103.33,103.89,102.22,95.56,98.33,60,37,936,6591,567.5540000000001,101.10999999999999,360,227
2022-05-16 03:00:38,568.89,563.33,563.89,590.0,551.11,605.56,95.0,103.33,104.44,102.78,95.56,98.89,60,32,1009,6591,567.4440000000001,101.38749999999999,366,227
2022-05-16 03:00:44,573.33,566.67,562.22,589.44,555.0,607.22,95.0,103.89,104.44,103.33,95.56,98.89,60,32,1015,6591,569.332,101.66499999999999,372,227
2022-05-16 03:00:50,576.11,568.89,563.89,591.11,553.33,605.56,95.56,104.44,105.0,103.33,95.56,99.44,60,33,1018,6591,570.6659999999999,102.0825,378,227
2022-05-16 03:00:56,573.89,570.56,562.22,591.11,556.11,607.22,96.11,105.0,105.56,103.89,96.11,100.0,60,33,1009,6591,570.778,102.64,384,227
2022-05-16 03:01:02,576.11,567.22,564.44,588.33,554.44,608.89,96.11,105.56,106.11,104.44,96.67,100.56,60,29,964,6591,570.108,103.055,390,227
2022-05-16 03:01:08,567.22,559.44,556.11,582.78,550.56,603.89,96.11,105.56,106.67,105.0,96.67,100.56,60,30,917,6591,563.222,103.33500000000001,396,227
2022-05-16 03:01:14,563.33,550.56,547.78,575.56,543.89,607.22,96.67,106.11,106.67,105.0,97.22,101.11,60,28,847,6591,556.2239999999999,103.6125,402,227
2022-05-16 03:01:20,557.78,542.22,541.67,566.67,540.0,595.56,96.67,106.11,106.67,105.56,97.22,101.11,60,27,839,6591,549.668,103.7525,408,227
2022-05-16 03:01:26,554.44,538.89,540.0,561.67,530.0,591.11,96.67,106.67,107.22,106.11,97.78,101.11,60,26,842,6591,545.0,104.1675,414,227
2022-05-16 03:01:32,556.11,537.22,535.0,560.56,528.33,593.33,96.67,106.67,107.22,106.11,97.78,101.11,60,26,849,6591,543.444,104.1675,420,227
2022-05-16 03:01:38,553.33,535.56,534.44,558.89,526.67,591.67,96.67,107.22,107.78,106.67,98.33,101.67,60,26,835,6591,541.778,104.585,426,227
2022-05-16 03:01:44,552.78,532.78,533.89,557.78,524.44,590.0,97.22,107.78,107.78,107.22,98.33,101.67,60,26,843,6591,540.334,105.0,432,227
2022-05-16 03:01:50,552.78,532.78,531.67,557.78,524.44,590.56,97.22,107.78,108.33,107.22,98.89,101.67,60,26,843,6591,539.8900000000001,105.13749999999999,438,227
2022-05-16 03:01:56,554.44,532.78,532.22,557.78,525.56,587.78,97.22,108.33,108.89,107.78,98.89,102.22,60,26,857,6591,540.556,105.555,444,227
2022-05-16 03:02:02,555.56,532.78,531.11,558.89,527.22,593.33,97.78,108.33,108.89,108.33,98.89,102.22,60,26,855,6591,541.1119999999999,105.8325,450,227
