date,EGT1,EGT2,EGT3,EGT4,EGT5,EGT6,CHT1,CHT2,CHT3,CHT4,CHT5,CHT6,OAT,FF,RPM,HOURS,EGT_MEAN,CHT_MEAN,SECONDS,ID
2022-07-25 18:44:54,720.56,722.78,697.22,723.89,701.67,728.89,95.0,98.89,110.0,107.78,102.22,107.22,81,0,1225,6759,713.2239999999999,102.91749999999999,0,249
2022-07-25 18:45:00,727.22,726.11,701.67,734.44,702.78,736.67,96.67,100.56,111.67,108.89,103.89,108.33,80,0,1201,6759,718.4440000000001,104.4475,6,249
2022-07-25 18:45:06,730.0,730.56,710.56,740.56,698.89,739.44,98.33,102.22,113.33,110.0,105.0,110.0,80,0,1187,6759,722.1139999999999,105.97,12,249
2022-07-25 18:45:12,726.67,737.78,701.11,728.33,709.44,736.11,100.0,103.89,115.0,111.11,106.67,111.11,80,0,1168,6759,720.6659999999999,107.5,18,249
2022-07-25 18:45:18,724.44,738.89,692.78,736.11,710.56,745.56,101.67,105.56,116.11,112.22,108.33,112.22,80,0,1191,6759,720.5559999999999,108.89000000000001,24,249
2022-07-25 18:45:24,717.78,740.0,699.44,744.44,717.22,746.11,102.78,106.67,117.78,113.33,109.44,113.33,80,0,1103,6759,723.7760000000001,110.14,30,249
2022-07-25 18:45:30,737.22,726.11,702.78,731.11,718.33,750.0,104.44,108.33,118.89,114.44,111.11,114.44,80,0,1152,6759,723.1099999999999,111.52499999999999,36,249
2022-07-25 18:45:36,735.56,732.78,703.89,746.67,714.44,747.22,106.11,109.44,120.0,115.56,112.22,116.11,80,0,1220,6759,726.668,112.7775,42,249
2022-07-25 18:45:42,744.44,738.33,718.89,744.44,728.89,751.67,107.22,111.11,121.11,116.67,113.89,117.22,80,0,1240,6759,734.9979999999999,114.0275,48,249
2022-07-25 18:45:48,747.78,753.89,726.67,750.56,735.0,753.89,108.89,112.22,122.78,117.78,115.0,118.33,80,0,1247,6759,742.78,115.41749999999999,54,249
2022-07-25 18:45:54,756.67,743.89,726.67,740.56,738.33,750.56,110.56,113.89,123.89,118.89,116.11,119.44,80,0,1265,6759,741.2239999999999,116.80749999999999,60,249
