date,EGT1,EGT2,EGT3,EGT4,EGT5,EGT6,CHT1,CHT2,CHT3,CHT4,CHT5,CHT6,OAT,FF,RPM,HOURS,EGT_MEAN,CHT_MEAN,SECONDS,ID
2022-04-27 16:37:28,555.0,547.22,535.0,560.56,538.33,561.67,87.22,88.33,100.0,95.0,89.44,88.33,44,41,1125,6514,547.222,92.6375,0,215
2022-04-27 16:37:34,552.78,543.33,536.11,555.0,532.22,561.67,87.78,88.89,101.11,95.56,90.0,88.89,43,32,1041,6514,543.8880000000001,93.33500000000001,6,215
2022-04-27 16:37:40,555.0,546.67,533.89,561.67,532.22,567.78,88.89,89.44,101.11,96.11,90.56,89.44,43,32,1046,6514,545.89,93.8875,12,215
2022-04-27 16:37:46,562.22,548.33,537.22,563.33,535.56,565.56,89.44,90.56,102.22,96.11,91.11,90.56,42,33,1052,6514,549.3320000000001,94.58250000000001,18,215
2022-04-27 16:37:52,562.22,551.11,540.56,564.44,537.22,568.33,90.0,91.11,102.78,96.67,91.67,91.11,42,33,1054,6514,551.11,95.14,24,215
2022-04-27 16:37:58,565.56,552.22,543.33,566.11,539.44,572.78,91.11,91.67,103.33,97.22,92.22,91.67,42,33,1050,6514,553.3320000000001,95.83250000000001,30,215
2022-04-27 16:38:04,563.89,553.33,541.11,570.0,536.11,571.11,91.67,92.78,103.89,97.78,92.78,92.22,42,27,995,6514,552.888,96.53,36,215
2022-04-27 16:38:10,563.89,552.22,542.22,571.67,532.22,570.0,92.78,93.33,104.44,98.33,93.89,92.78,42,27,998,6514,552.4440000000001,97.22,42,215
2022-04-27 16:38:16,563.89,547.22,541.67,567.78,527.78,564.44,93.33,93.89,105.0,98.89,93.89,93.33,41,25,952,6514,549.668,97.7775,48,215
2022-04-27 16:38:22,558.33,557.78,539.44,571.11,522.22,563.89,93.89,94.44,105.56,98.89,95.0,93.89,41,25,949,6514,549.7760000000001,98.195,54,215
2022-04-27 16:38:28,556.11,551.11,540.0,560.0,519.44,560.56,93.89,95.56,106.11,99.44,95.56,94.44,41,25,966,6514,545.3320000000001,98.75,60,215
2022-04-27 16:38:34,570.0,546.67,538.33,556.11,522.78,567.78,95.0,96.11,106.67,100.0,96.11,95.0,41,25,953,6514,546.778,99.44500000000001,66,215
2022-04-27 16:38:40,563.89,560.56,546.11,579.44,531.67,579.44,95.56,96.67,107.22,100.56,96.67,96.11,41,26,1004,6514,556.3340000000001,100.00250000000001,72,215
2022-04-27 16:38:46,555.56,558.33,546.11,587.22,530.56,581.67,96.11,97.78,108.33,101.11,97.22,96.67,41,27,974,6514,555.556,100.8325,78,215
2022-04-27 16:38:52,559.44,548.89,545.56,572.78,528.89,572.22,96.67,98.33,108.89,101.67,97.78,97.22,41,27,971,6514,551.112,101.39,84,215
2022-04-27 16:38:58,557.78,547.78,547.22,572.78,530.0,570.0,97.22,98.89,109.44,101.67,98.33,97.78,41,27,974,6514,551.112,101.805,90,215
2022-04-27 16:39:04,558.33,557.78,550.56,579.44,536.67,572.22,97.78,99.44,109.44,102.22,98.89,98.33,41,26,975,6514,556.556,102.22,96,215
2022-04-27 16:39:10,561.67,558.33,547.22,589.44,533.33,572.78,98.33,100.0,110.0,102.78,99.44,98.89,41,27,973,6514,557.9979999999999,102.7775,102,215
2022-04-27 16:39:16,569.44,572.22,556.67,591.67,542.78,581.67,98.89,100.56,110.56,103.33,100.0,100.0,41,30,1060,6514,566.5559999999999,103.335,108,215
2022-04-27 16:39:22,586.67,579.44,564.44,591.67,555.0,588.89,99.44,101.67,111.11,103.89,100.56,100.56,41,31,1084,6514,575.4440000000001,104.0275,114,215
